account_id,customer_id,account_type,currency,balance,opened_date,status
ACC_004324,CUST_00820,checking,USD,3467.12,2022-12-04,closed
ACC_004325,CUST_00776,savings,GBP,9284.89,2026-01-03,closed
ACC_004326,CUST_02416,checking,USD,-2869.45,2024-05-20,closed
ACC_004327,CUST_00442,savings,GBP,4945.54,2025-07-30,suspended
ACC_004328,CUST_00194,checking,USD,8592.8,2023-05-02,suspended
ACC_004329,CUST_03038,savings,EUR,5386.43,31-02-2020,closed
ACC_004330,CUST_00681,savings,GBP,9098.2,2024-11-21,active
ACC_004331,CUST_01107,savings,EUR,3648.28,2022-11-02,closed
ACC_004332,CUST_04635,checking,GBP,4498.52,2023-11-30,active
ACC_004333,CUST_01293,checking,USD,8699.77,2025-05-05,active
ACC_004334,CUST_00646,checking,GBP,7683.66,2025-03-19,closed
ACC_004335,CUST_01757,savings,EUR,12197.76,2021-07-09,suspended
ACC_004336,CUST_99999,checking,EUR,5308.45,2024-05-29,suspended
ACC_004337,CUST_02783,savings,EUR,5600.74,2024-06-12,closed
ACC_004338,CUST_00359,checking,GBP,3615.8,2024-03-20,closed
ACC_004339,CUST_01566,savings,EUR,4387.84,2021-04-03,suspended
ACC_004340,CUST_04511,savings,EUR,8234.2,2021-10-11,suspended
ACC_004341,CUST_04832,checking,USD,4999.2,2021-09-05,active
ACC_004342,CUST_01889,savings,GBP,2578.13,2025-05-11,active
ACC_004343,CUST_03216,checking,USD,3871.84,2024-09-20,suspended
ACC_004344,CUST_01771,checking,USD,4729.01,2022-08-28,active
ACC_004345,CUST_01665,savings,GBP,2772.47,2025-08-21,closed
ACC_004346,CUST_02852,savings,GBP,3626.12,2021-08-03,active
ACC_004347,CUST_03509,savings,USD,2000.62,2023-05-11,suspended
ACC_004348,CUST_02328,savings,GBP,3732.19,2025-01-02,suspended
ACC_004349,CUST_02456,savings,GBP,8498.63,2021-11-18,suspended
ACC_004350,CUST_02759,savings,USD,5145.17,2022-10-14,closed
ACC_004351,CUST_02835,savings,EUR,12383.96,2022-03-30,suspended
ACC_004352,CUST_04645,checking,GBP,2708.4,2025-01-13,active
ACC_004353,CUST_02960,checking,GBP,$6456.48,2023-10-09,active
ACC_004354,CUST_00485,checking,EUR,5666.62,2023-11-06,suspended
ACC_004355,CUST_04731,savings,USD,6951.32,2023-11-15,active
ACC_004356,CUST_03258,checking,USD,3181.79,2024-11-28,active
ACC_004357,CUST_00603,checking,USD,3894.6,2023-09-25,closed
ACC_004358,CUST_03911,checking,GBP,6221.77,2021-10-22,suspended
ACC_004359,CUST_01979,checking,USD,3485.99,2023-08-09,closed
ACC_004360,CUST_01026,savings,USD,-320.41,2025-09-22,active
ACC_004361,CUST_04671,checking,EUR,8931.35,2024-05-05,suspended
ACC_004362,CUST_03071,savings,GBP,7664.29,2023-11-30,active
ACC_004363,CUST_03216,checking,EUR,3748.59,2024-04-05,closed
ACC_004364,CUST_01287,checking,EUR,5654.95,2023-06-12,active
ACC_004365,CUST_01785,savings,USD,8020.49,2024-01-22,closed
ACC_004366,CUST_00090,savings,EUR,9032.66,2024-02-02,active
ACC_004367,CUST_03108,checking,EUR,5312.78,2021-08-18,active
ACC_004368,CUST_03204,savings,EUR,3243.92,2022-01-18,active
ACC_004369,CUST_03763,checking,GBP,9392.81,2022-06-24,suspended
ACC_004370,CUST_00500,savings,USD,$5284.16,2025-07-18,suspended
ACC_004371,CUST_01224,savings,GBP,4558.41,2021-04-26,closed
ACC_004372,CUST_02711,savings,GBP,5789.64,2022-04-16,active
ACC_004373,CUST_99999,savings,USD,8464.18,2022-05-30,closed
ACC_004374,CUST_00380,checking,GBP,4883.6,2024-11-27,active
ACC_004375,CUST_04431,checking,USD,7958.0,2024-07-06,closed
ACC_004376,CUST_01990,savings,GBP,4374.37,2023-12-24,active
ACC_004377,CUST_00724,checking,EUR,$6827.17,2025-05-05,closed
ACC_004378,CUST_01801,savings,USD,2155.73,2023-03-21,active
ACC_004379,CUST_02306,checking,EUR,8208.83,2021-06-10,closed
ACC_004380,CUST_04608,checking,EUR,2971.88,2023-02-06,suspended
ACC_004381,CUST_01524,savings,GBP,6377.86,2022-11-20,suspended
ACC_004382,CUST_04862,checking,EUR,540.3,2022-04-25,active
ACC_004383,CUST_03237,savings,GBP,5074.44,2022-10-26,active
ACC_004384,CUST_03433,savings,GBP,5564.37,2025-08-24,suspended
ACC_004385,CUST_01158,checking,EUR,2956.02,2023-06-12,closed
ACC_004386,CUST_04265,savings,GBP,4670.68,2022-04-02,closed
ACC_004387,CUST_03784,checking,GBP,5786.3,2021-06-30,suspended
ACC_004388,CUST_04881,savings,GBP,6689.81,2021-07-17,closed
ACC_004389,CUST_00938,savings,EUR,5300.43,2022-07-04,active
ACC_004390,CUST_01848,savings,GBP,8997.33,2024-03-28,active
ACC_004391,CUST_03534,savings,GBP,8474.79,2022-05-26,suspended
ACC_004392,CUST_04980,savings,GBP,4908.14,2021-04-18,closed
ACC_004393,CUST_04296,savings,USD,1009.01,2021-07-23,suspended
ACC_004394,CUST_04004,savings,USD,3538.77,2023-04-30,closed
ACC_004395,CUST_04632,savings,EUR,-1687.38,2022-04-10,active
ACC_004396,CUST_00918,checking,GBP,4450.61,31-02-2020,suspended
ACC_004397,CUST_03042,checking,USD,9205.26,2023-08-28,suspended
ACC_004398,CUST_00668,checking,USD,7373.03,2023-01-23,suspended
ACC_004399,CUST_03799,checking,GBP,5250.53,2022-09-24,suspended
ACC_004400,CUST_00771,checking,USD,2817.61,2026-01-11,suspended
ACC_004401,CUST_00364,savings,EUR,5366.91,2022-07-15,active
ACC_004402,CUST_03921,savings,GBP,11393.68,2022-12-22,suspended
ACC_004403,CUST_03075,savings,USD,9463.1,2024-08-29,suspended
ACC_004404,CUST_03928,savings,USD,4549.11,2021-12-07,closed
ACC_004405,CUST_02717,checking,GBP,554.16,2024-01-26,suspended
ACC_004406,CUST_00786,savings,GBP,11624.29,2021-06-13,suspended
ACC_004407,CUST_03905,savings,GBP,2813.48,2025-01-07,active
ACC_004408,CUST_01455,savings,USD,6590.23,2024-11-23,closed
ACC_004409,CUST_04396,savings,USD,323.85,2025-12-18,active
ACC_004410,CUST_01108,savings,GBP,4030.75,2021-10-22,closed
ACC_004411,CUST_00726,checking,EUR,311.65,2022-04-26,closed
ACC_004412,CUST_02283,savings,USD,1514.34,2025-04-13,active
ACC_004413,CUST_04299,savings,GBP,2225.85,2024-04-22,closed
ACC_004414,CUST_02948,savings,USD,6431.01,2022-08-08,active
ACC_004415,CUST_01036,savings,GBP,4711.73,2024-06-19,active
ACC_004416,CUST_01702,savings,EUR,13136.78,31-02-2020,suspended
ACC_004417,CUST_01222,savings,GBP,8401.39,2025-05-11,active
ACC_004418,CUST_03595,checking,EUR,8466.47,2023-08-15,active
ACC_004419,CUST_00845,savings,EUR,6511.0,2021-05-04,suspended
ACC_004420,CUST_01588,savings,GBP,5828.16,2021-05-26,suspended
ACC_004421,CUST_00766,checking,EUR,8567.17,2023-03-25,active
ACC_004422,CUST_03335,checking,EUR,-2143.66,2023-03-22,active
ACC_004423,CUST_00023,savings,EUR,3133.37,2025-09-25,suspended
ACC_004424,CUST_04873,savings,EUR,918.52,2024-08-12,closed
ACC_004425,CUST_03765,checking,EUR,-652.87,2022-05-19,suspended
ACC_004426,CUST_00786,savings,GBP,2693.92,2023-02-01,active
ACC_004427,CUST_00187,savings,USD,1556.64,2025-10-05,active
ACC_004428,CUST_03405,savings,EUR,8582.59,2021-12-27,closed
ACC_004429,CUST_03097,savings,GBP,5274.9,2023-04-14,suspended
ACC_004430,CUST_04349,savings,GBP,-1029.89,2026-02-15,active
ACC_004431,CUST_02159,savings,USD,5942.12,2022-09-09,suspended
ACC_004432,CUST_02260,savings,USD,1963.42,2023-03-25,closed
ACC_004433,CUST_03210,savings,GBP,5186.89,2022-10-21,suspended
ACC_004434,CUST_00664,savings,GBP,6181.17,2025-05-25,closed
ACC_004435,CUST_03988,savings,USD,2748.55,2024-09-16,active
ACC_004436,CUST_03005,checking,USD,5652.08,2022-06-08,closed
ACC_004437,CUST_03421,checking,EUR,6206.22,2024-08-06,active
ACC_004438,CUST_03138,savings,USD,4507.19,2021-02-27,closed
ACC_004439,CUST_01253,savings,USD,2841.13,2024-11-19,suspended
ACC_004440,CUST_99999,checking,EUR,5009.43,2024-02-06,active
ACC_004441,CUST_02483,checking,EUR,$4581.54,2021-07-27,closed
ACC_004442,CUST_00296,checking,EUR,5949.56,2021-11-06,closed
ACC_004443,CUST_01608,checking,USD,4208.68,2023-10-16,active
ACC_004444,CUST_01840,checking,EUR,1423.94,2023-05-27,active
ACC_004445,CUST_02476,checking,GBP,4492.97,2023-09-11,closed
ACC_004446,CUST_01554,savings,GBP,5980.03,2024-09-08,closed
ACC_004447,CUST_01103,checking,GBP,5555.41,2022-10-06,active
ACC_004448,CUST_02420,savings,EUR,4667.22,2024-05-18,active
ACC_004449,CUST_03366,savings,USD,3540.16,2023-03-15,closed
ACC_004450,CUST_04544,checking,EUR,3384.97,2021-07-08,suspended
ACC_004451,CUST_01239,savings,USD,3696.37,2023-09-17,suspended
ACC_004452,CUST_04204,savings,USD,8228.48,2023-04-02,suspended
ACC_004453,CUST_04038,savings,USD,2156.45,2025-06-09,suspended
ACC_004454,CUST_03338,savings,USD,5272.97,2023-02-19,active
ACC_004455,CUST_02548,savings,USD,1226.01,2023-08-19,suspended
ACC_004456,CUST_04676,checking,EUR,7294.2,2026-01-23,active
ACC_004457,CUST_01646,checking,GBP,3391.6,2021-04-21,active
ACC_004458,CUST_02307,checking,GBP,2523.16,2022-11-24,closed
ACC_004459,CUST_00471,checking,USD,5646.35,2026-02-08,active
ACC_004460,CUST_01842,savings,EUR,-2382.24,2025-06-14,active
ACC_004461,CUST_00284,savings,GBP,1101.57,2022-08-12,active
ACC_004462,CUST_02996,checking,EUR,6082.73,2025-04-05,active
ACC_004463,CUST_03062,checking,EUR,8043.82,2023-04-17,closed
ACC_004464,CUST_03198,checking,EUR,6352.81,2022-02-26,closed
ACC_004465,CUST_03715,checking,USD,5418.3,2025-08-08,suspended
ACC_004466,CUST_02197,checking,GBP,12231.15,2023-08-05,closed
ACC_004467,CUST_01965,checking,EUR,6474.2,2023-07-15,suspended
ACC_004468,CUST_03868,checking,EUR,1866.46,2021-07-19,closed
ACC_004469,CUST_04871,checking,GBP,$8073.99,2023-01-16,closed
ACC_004470,CUST_01709,checking,GBP,3076.9,2024-02-25,active
ACC_004471,CUST_01450,checking,EUR,2875.29,2025-07-17,closed
ACC_004472,CUST_00181,savings,USD,857.2,31-02-2020,closed
ACC_004473,CUST_02509,savings,EUR,3765.76,2022-07-19,active
ACC_004474,CUST_03269,savings,EUR,1311.52,2024-05-16,closed
ACC_004475,CUST_04716,checking,EUR,6672.27,2022-11-18,closed
ACC_004476,CUST_03659,savings,GBP,4623.75,2025-11-04,active
ACC_004477,CUST_00110,checking,EUR,917.14,2024-02-29,active
ACC_004478,CUST_01962,checking,USD,4756.87,2024-04-20,suspended
ACC_004479,CUST_00972,checking,GBP,7981.49,2024-10-02,closed
ACC_004480,CUST_99999,checking,GBP,9866.78,2025-07-19,suspended
ACC_004481,CUST_02169,savings,GBP,-368.85,2023-10-18,active
ACC_004482,CUST_03403,savings,EUR,2664.96,2021-03-28,closed
ACC_004483,CUST_02530,savings,USD,1131.95,2022-09-20,active
ACC_004484,CUST_03709,checking,GBP,6060.65,2025-06-08,suspended
ACC_004485,CUST_03751,savings,GBP,773.27,2023-03-23,suspended
ACC_004486,CUST_00148,savings,USD,8177.71,2025-03-13,suspended
ACC_004487,CUST_00999,checking,USD,8611.08,31-02-2020,closed
ACC_004488,CUST_01368,savings,GBP,7454.36,2021-03-22,active
ACC_004489,CUST_03017,checking,GBP,2848.14,2022-08-18,suspended
ACC_004490,CUST_02300,checking,GBP,3037.04,2022-12-28,active
ACC_004491,CUST_02971,checking,USD,3630.06,2022-12-03,active
ACC_004492,CUST_03546,checking,EUR,8315.23,2024-04-15,closed
ACC_004493,CUST_04080,savings,GBP,-94.1,2025-05-16,closed
ACC_004494,CUST_01589,savings,USD,6158.37,2024-05-31,suspended
ACC_004495,CUST_00207,checking,EUR,2199.65,2025-01-04,suspended
ACC_004496,CUST_01209,savings,EUR,3741.74,2023-12-11,closed
ACC_004497,CUST_03710,savings,USD,7208.43,2021-08-31,closed
ACC_004498,CUST_03279,checking,EUR,453.66,2021-05-26,active
ACC_004499,CUST_01597,checking,GBP,4166.78,2022-06-24,active
ACC_004500,CUST_02282,savings,USD,4613.49,2023-09-25,active
ACC_004501,CUST_02925,savings,EUR,4887.82,2021-07-11,suspended
ACC_004502,CUST_00515,savings,EUR,4690.46,2025-01-18,closed
ACC_004503,CUST_04252,savings,GBP,6669.97,2022-03-15,active
ACC_004504,CUST_01245,checking,USD,3644.03,2022-12-16,active
ACC_004505,CUST_99999,savings,EUR,6096.1,31-02-2020,active
ACC_004506,CUST_02619,checking,USD,5989.52,2022-09-06,active
ACC_004507,CUST_00982,checking,GBP,5858.21,2022-02-06,suspended
ACC_004508,CUST_02466,savings,USD,6583.52,2021-07-29,suspended
ACC_004509,CUST_01011,savings,EUR,5846.24,31-02-2020,suspended
ACC_004510,CUST_00711,checking,GBP,4730.98,2023-07-01,active
ACC_004511,CUST_01625,savings,GBP,1193.16,2022-08-09,closed
ACC_004512,CUST_02833,checking,USD,9071.56,2022-09-03,active
ACC_004513,CUST_04244,checking,GBP,10083.88,2021-06-10,suspended
ACC_004514,CUST_00219,savings,USD,$3921.78,2021-05-27,suspended
ACC_004515,CUST_03970,savings,EUR,6369.22,2025-03-06,active
ACC_004516,CUST_03059,checking,USD,3357.16,2025-08-24,suspended
ACC_004517,CUST_01746,savings,GBP,2839.34,2025-07-03,active
ACC_004518,CUST_01235,checking,GBP,5165.95,2021-06-27,suspended
ACC_004519,CUST_99999,savings,GBP,13422.37,2024-01-23,closed
ACC_004520,CUST_02978,checking,USD,9786.04,31-02-2020,suspended
ACC_004521,CUST_01819,checking,GBP,9336.6,2022-08-13,active
ACC_004522,CUST_01856,checking,EUR,6556.32,2022-10-09,active
ACC_004523,CUST_04155,checking,GBP,2247.42,2022-05-04,closed
ACC_004524,CUST_03253,savings,GBP,8110.45,2025-07-06,suspended
ACC_004525,CUST_03761,savings,USD,-3526.62,2022-07-05,active
ACC_004526,CUST_03187,checking,GBP,6172.62,2023-11-04,suspended
ACC_004527,CUST_01297,savings,EUR,8293.63,2025-10-11,active
ACC_004528,CUST_00808,savings,EUR,5454.45,2024-06-30,active
ACC_004529,CUST_01277,checking,GBP,9978.12,2022-05-23,closed
ACC_004530,CUST_04535,savings,USD,722.34,2023-10-17,suspended
ACC_004531,CUST_04589,savings,USD,9802.09,2025-01-14,active
ACC_004532,CUST_04038,checking,USD,4526.86,2021-12-10,closed
ACC_004533,CUST_99999,checking,EUR,9352.35,2021-11-13,closed
ACC_004534,CUST_01640,checking,EUR,8060.59,2021-11-13,closed
ACC_004535,CUST_01073,savings,GBP,9542.21,2022-10-06,active
ACC_004536,CUST_01251,savings,GBP,7926.4,2023-03-11,suspended
ACC_004537,CUST_04164,savings,USD,7075.8,2025-06-20,active
ACC_004538,CUST_04976,checking,EUR,9098.49,2025-01-06,active
ACC_004539,CUST_02835,savings,USD,5166.44,2022-03-24,suspended
ACC_004540,CUST_01508,savings,USD,6807.03,2022-09-06,closed
ACC_004541,CUST_03317,savings,EUR,4989.15,2022-03-26,active
ACC_004542,CUST_02765,savings,EUR,2942.5,2022-08-11,suspended
ACC_004543,CUST_00403,checking,GBP,6580.84,2022-09-13,unknown
ACC_004544,CUST_03922,savings,GBP,5590.24,2021-04-09,suspended
ACC_004545,CUST_00939,savings,EUR,8770.92,2021-04-06,closed
ACC_004546,CUST_04028,checking,GBP,4423.24,2022-08-11,active
ACC_004547,CUST_00051,checking,USD,2717.93,2025-09-25,closed
ACC_004548,CUST_01876,checking,GBP,8729.03,2021-08-01,suspended
ACC_004549,CUST_04601,checking,GBP,5190.02,2025-04-25,active
ACC_004550,CUST_00587,savings,EUR,2626.31,2025-07-01,active
ACC_004551,CUST_03287,savings,USD,9167.14,2025-08-17,closed
ACC_004552,CUST_03271,savings,USD,7780.28,2022-05-23,suspended
ACC_004553,CUST_03879,checking,EUR,10546.5,2025-07-09,active
ACC_004554,CUST_02570,checking,EUR,3977.26,2025-12-15,active
ACC_004555,CUST_02961,checking,EUR,3557.55,2022-04-01,suspended
ACC_004556,CUST_00595,savings,USD,1740.29,2023-05-27,suspended
ACC_004557,CUST_00551,checking,GBP,3299.28,2021-11-03,closed
ACC_004558,CUST_02192,savings,GBP,3840.92,2025-01-20,suspended
ACC_004559,CUST_02803,checking,EUR,7049.0,2021-06-17,closed
ACC_004560,CUST_00138,savings,USD,2211.89,2023-03-30,suspended
ACC_004561,CUST_03079,savings,USD,3009.99,2022-09-28,closed
ACC_004562,CUST_03693,checking,EUR,10089.97,2024-09-25,active
ACC_004563,CUST_00493,checking,GBP,$-3792.79,2025-09-05,active
ACC_004564,CUST_00148,checking,GBP,6440.78,2025-08-02,closed
ACC_004565,CUST_01296,savings,GBP,1128.75,2024-01-14,suspended
ACC_004566,CUST_99999,savings,GBP,2584.24,2025-08-03,suspended
ACC_004567,CUST_00735,savings,EUR,9270.09,2021-06-14,active
ACC_004568,CUST_01653,savings,USD,5214.73,2021-07-24,closed
ACC_004569,CUST_03305,checking,USD,12971.23,2024-01-23,suspended
ACC_004570,CUST_03718,checking,GBP,6880.44,2025-03-15,suspended
ACC_004571,CUST_04286,checking,GBP,2510.98,2021-07-06,active
ACC_004572,CUST_01351,checking,EUR,6673.22,2025-12-29,closed
ACC_004573,CUST_01895,savings,USD,8389.92,2022-09-20,active
ACC_004574,CUST_01080,checking,USD,6565.8,2021-10-12,closed
ACC_004575,CUST_00231,checking,EUR,4353.92,2021-12-27,suspended
ACC_004576,CUST_04724,checking,USD,-73.17,2024-05-25,suspended
ACC_004577,CUST_03443,checking,GBP,4032.66,2022-05-28,suspended
ACC_004578,CUST_01703,checking,GBP,10002.85,2021-04-10,active
ACC_004579,CUST_04936,savings,USD,2609.85,2022-11-11,closed
ACC_004580,CUST_02693,checking,GBP,3764.54,2022-04-19,active
ACC_004581,CUST_04198,checking,GBP,7979.87,2021-02-26,active
ACC_004582,CUST_01021,savings,GBP,6859.11,2024-01-11,active
ACC_004583,CUST_00991,savings,EUR,1070.3,2021-11-26,active
ACC_004584,CUST_02859,checking,EUR,4674.15,2022-02-06,closed
ACC_004585,CUST_02316,checking,EUR,9220.91,2021-05-27,closed
ACC_004586,CUST_00056,savings,GBP,5079.44,2022-01-07,active
ACC_004587,CUST_03447,checking,EUR,9293.69,2025-02-17,closed
ACC_004588,CUST_02532,checking,EUR,9463.33,2022-07-07,closed
ACC_004589,CUST_02439,checking,USD,2217.02,2022-10-16,closed
ACC_004590,CUST_02535,savings,EUR,4114.86,2024-11-26,active
ACC_004591,CUST_03159,checking,EUR,6972.81,2021-07-28,suspended
ACC_004592,CUST_00276,checking,EUR,386.94,2021-06-19,active
ACC_004593,CUST_00188,checking,GBP,4330.85,2021-03-29,closed
ACC_004594,CUST_02578,savings,EUR,6638.56,2021-04-12,active
ACC_004595,CUST_00308,checking,EUR,3133.25,2021-07-27,suspended
ACC_004596,CUST_03494,savings,EUR,6764.32,2022-11-26,closed
ACC_004597,CUST_00647,savings,USD,3199.48,2024-12-29,suspended
ACC_004598,CUST_02933,savings,USD,3166.24,2024-10-30,suspended
ACC_004599,CUST_03114,savings,EUR,7232.56,2025-06-30,active
ACC_004600,CUST_00405,checking,USD,9104.13,2022-11-02,closed
ACC_004601,CUST_00065,savings,EUR,2867.77,2025-03-21,closed
ACC_004602,CUST_00902,savings,USD,1365.92,2021-04-19,active
ACC_004603,CUST_03790,checking,USD,4888.23,2021-08-06,active
ACC_004604,CUST_03494,checking,GBP,6400.7,2024-06-02,active
ACC_004605,CUST_02572,checking,USD,2837.82,2024-10-08,suspended
ACC_004606,CUST_04584,checking,USD,9982.07,2025-02-14,unknown
ACC_004607,CUST_02856,checking,EUR,4559.48,2021-04-28,suspended
ACC_004608,CUST_03560,savings,EUR,2811.9,2023-01-09,closed
ACC_004609,CUST_02144,checking,USD,10795.11,2022-05-16,active
ACC_004610,CUST_02518,checking,GBP,8799.63,2022-04-12,closed
ACC_004611,CUST_00993,checking,USD,2817.72,2024-08-26,suspended
ACC_004612,CUST_04825,savings,USD,$8201.42,2025-04-18,active
ACC_004613,CUST_02117,checking,USD,$3032.47,2024-04-07,closed
ACC_004614,CUST_02335,savings,USD,7302.73,2021-08-06,closed
ACC_004615,CUST_03358,checking,GBP,10331.97,2021-06-04,suspended
ACC_004616,CUST_04598,savings,GBP,1373.49,2026-01-23,active
ACC_004617,CUST_00391,checking,USD,3386.69,2024-02-24,closed
ACC_004618,CUST_01051,checking,USD,3452.51,2021-08-31,active
ACC_004619,CUST_04715,checking,GBP,5796.83,2024-03-17,active
ACC_004620,CUST_01291,savings,GBP,6420.0,2025-05-02,suspended
ACC_004621,CUST_03649,savings,GBP,4732.7,2022-08-06,suspended
ACC_004622,CUST_01419,savings,EUR,-45.52,2025-02-06,active
ACC_004623,CUST_03923,checking,EUR,1306.97,2023-05-23,suspended
ACC_004624,CUST_02848,savings,EUR,2349.35,2025-09-12,suspended
ACC_004625,CUST_03381,checking,EUR,6679.69,2024-04-29,closed
ACC_004626,CUST_04797,savings,GBP,814.67,2023-02-23,active
ACC_004627,CUST_02002,savings,GBP,2258.95,2024-07-14,closed
ACC_004628,CUST_02278,checking,EUR,1599.07,2022-09-23,closed
ACC_004629,CUST_00525,savings,USD,6023.91,2022-09-06,suspended
ACC_004630,CUST_01830,savings,GBP,8395.23,2021-12-16,active
ACC_004631,CUST_02914,savings,GBP,5462.46,2023-09-28,unknown
ACC_004632,CUST_99999,checking,EUR,10980.51,2021-10-20,closed
ACC_004633,CUST_02918,checking,GBP,5461.85,2021-02-21,closed
ACC_004634,CUST_04770,checking,USD,4717.56,2022-01-01,suspended
ACC_004635,CUST_03861,savings,USD,2647.48,2022-07-03,closed
ACC_004636,CUST_00646,savings,GBP,5608.97,2022-10-22,closed
ACC_004637,CUST_02953,checking,GBP,2519.67,2021-08-05,closed
ACC_004638,CUST_02680,checking,EUR,2063.07,2023-01-15,active
ACC_004639,CUST_00693,savings,GBP,1977.32,2024-06-02,suspended
ACC_004640,CUST_04511,checking,GBP,4327.32,2026-01-11,active
ACC_004641,CUST_02429,savings,GBP,3499.69,2023-03-04,closed
ACC_004642,CUST_01290,savings,GBP,12964.2,2023-03-13,active
ACC_004643,CUST_01596,checking,EUR,5628.14,2022-09-14,closed
ACC_004644,CUST_01500,checking,EUR,5578.76,2022-08-20,active
ACC_004645,CUST_00882,savings,EUR,3344.13,2021-03-10,active
ACC_004646,CUST_03692,checking,USD,14196.42,2025-03-23,suspended
ACC_004647,CUST_03246,savings,GBP,$2228.16,2022-05-31,suspended
ACC_004648,CUST_02570,savings,USD,3578.87,2023-08-09,closed
ACC_004649,CUST_03124,savings,GBP,7997.63,2026-02-07,suspended
ACC_004650,CUST_00734,checking,EUR,5607.05,2025-09-25,closed
ACC_004651,CUST_00527,checking,EUR,1180.89,2025-01-30,active
ACC_004652,CUST_00307,checking,GBP,5081.88,2024-08-21,closed
ACC_004653,CUST_00478,savings,GBP,7039.05,2025-07-14,suspended
ACC_004654,CUST_03003,savings,GBP,6536.06,2022-12-01,active
ACC_004655,CUST_04580,checking,EUR,6983.55,2024-04-11,closed
ACC_004656,CUST_02771,savings,EUR,11557.09,2025-12-29,closed
ACC_004657,CUST_01306,savings,GBP,5814.59,2024-03-05,active
ACC_004658,CUST_04262,savings,USD,7386.93,2022-04-06,active
ACC_004659,CUST_00076,savings,GBP,$-2272.53,2025-07-26,active
ACC_004660,CUST_02704,checking,USD,10596.69,2022-03-31,active
ACC_004661,CUST_01765,savings,GBP,5195.0,2022-03-21,active
ACC_004662,CUST_00179,savings,GBP,2395.98,2022-09-04,closed
ACC_004663,CUST_03344,checking,EUR,4414.32,2021-06-12,active
ACC_004664,CUST_01006,checking,EUR,6987.57,2021-06-17,closed
ACC_004665,CUST_00087,checking,EUR,8104.25,2021-12-02,active
